,game_name.meta,platform.meta,release_date,metascore,userscore,developer,genre,num_critic_reviews,num_user_rating,game_name.vg,platform.vg,sales
201,Age of Empires IV,PC,2021/10/28,81,7.6,"Relic, Relic Entertainment",Strategy,85,423,Age of Empires IV,PC,NA
202,Age of Empires: Mythologies,DS,2008/11/24,78,7.1,Griptonite Games,Strategy,28,31,Age of Empires: Mythologies,DS,NA
203,Age of Empires Online,PC,2011/08/16,70,5.7,Gas Powered Games,Strategy,44,189,Age of Empires Online,PC,NA
204,Age of Empires: The Age of Kings,DS,2006/02/14,80,8,Backbone Entertainment,Strategy,38,66,Age of Empires: The Age of Kings,DS,NA
205,Age of Mythology,PC,2002/11/01,89,8.8,Ensemble Studios,Strategy,31,728,Age of Mythology,PC,1370000
206,Age of Mythology: The Titans,PC,2003/09/30,84,8.8,Ensemble Studios,Strategy,25,181,Age of Mythology: The Titans,PC,NA
207,Age of Pirates 2: City of Abandoned Ships,PC,2009/05/26,61,7.4,Akella,Playing,9,47,Age of Pirates 2: City of Abandoned Ships,PC,NA
208,Age of Pirates: Caribbean Tales,PC,2006/09/12,56,5.7,Akella,Playing,23,23,Age of Pirates: Caribbean Tales,PC,NA
209,Age of Sail II,PC,2001/02/01,62,NA,Akella,Strategy,15,NA,Age of Sail II,PC,NA
210,Age of Sail II: Privateer's Bounty,PC,2002/08/13,69,NA,NA,NA,NA,NA,Age of Sail II: Privateer's Bounty,PC,NA
211,Age of Wonders II: The Wizard's Throne,PC,2002/06/12,86,8.6,Triumph Studios,Strategy,20,86,Age of Wonders II: The Wizard's Throne,PC,NA
212,Age of Wonders: Planetfall,PC,2019/08/06,81,7.6,Triumph Studios,Strategy,42,104,Age of Wonders: Planetfall,PC,NA
213,Age of Wonders: Planetfall,PlayStation 4,2019/08/06,78,6.6,Triumph Studios,Strategy,10,42,Age of Wonders: Planetfall,PlayStation 4,NA
214,Age of Wonders: Planetfall,Xbox One,2019/08/06,85,6.5,Triumph Studios,Strategy,10,26,Age of Wonders: Planetfall,Xbox One,NA
215,Age of Wonders: Shadow Magic,PC,2003/07/25,82,8.8,Triumph Studios,Strategy,22,125,Age of Wonders: Shadow Magic,PC,NA
216,Agent A: A Puzzle In Disguise,Switch,2019/08/29,79,7.7,Yak & Co,Puzzle,9,30,Agent A: A puzzle in disguise,Switch,NA
217,Agents of Mayhem,PC,2017/08/15,68,5.4,Volition Inc.,Action Adventure,22,123,Agents of Mayhem,PC,NA
218,Agents of Mayhem,PlayStation 4,2017/08/15,62,6.6,Volition Inc.,Action Adventure,70,157,Agents of Mayhem,PlayStation 4,NA
219,Agents of Mayhem,Xbox One,2017/08/15,73,6.4,Volition Inc.,Action Adventure,18,64,Agents of Mayhem,Xbox One,NA
220,Aggressive Inline,Game Boy Advance,2002/08/27,75,NA,Full-Fat,Sports,7,NA,Aggressive Inline,Game Boy Advance,NA
221,Aggressive Inline,GameCube,2002/07/31,88,7.5,"Z-Axis, Ltd.",Sports,16,10,Aggressive Inline,GameCube,NA
222,Aggressive Inline,PlayStation 2,2002/05/28,85,8.7,"Z-Axis, Ltd.",Sports,31,19,Aggressive Inline,PlayStation 2,NA
223,Aggressive Inline,Xbox,2002/07/29,85,7,"Z-Axis, Ltd.",Sports,20,9,Aggressive Inline,Xbox,NA
224,Agony,PC,2018/05/29,47,4.3,Madmind Studio,General,35,285,Agony,PC,2.00E+05
225,Agony,PlayStation 4,2018/05/29,37,4.6,Madmind Studio,Action Adventure,17,154,Agony,PlayStation 4,NA
226,Agony,Xbox One,2018/05/29,34,4.4,Madmind Studio,Action Adventure,11,75,Agony,Xbox One,NA
227,AI: The Somnium Files,PlayStation 4,2019/09/17,78,8.8,Spike Chunsoft,Action Adventure,21,348,AI: The Somnium Files,PlayStation 4,NA
228,AI: The Somnium Files,Switch,2019/09/17,86,8.7,Spike Chunsoft,Action Adventure,13,581,AI: The Somnium Files,Switch,NA
229,AI: The Somnium Files - nirvanA Initiative,PC,2022/06/24,88,8.3,Spike Chunsoft,Action Adventure,10,90,AI: The Somnium Files - nirvanA Initiative,PC,NA
230,AI: The Somnium Files - nirvanA Initiative,PlayStation 4,2022/06/24,85,8.6,Spike Chunsoft,Action Adventure,19,39,AI: The Somnium Files - nirvanA Initiative,PlayStation 4,NA
231,AI: The Somnium Files - nirvanA Initiative,Switch,2022/06/24,86,8,Spike Chunsoft,Action Adventure,12,52,AI: The Somnium Files - nirvanA Initiative,Switch,NA
232,AI War: Fleet Command,PC,2009/05/14,80,7.9,"Arcen Games, LLC",Strategy,8,113,AI War: Fleet Command,PC,370000
233,Aidyn Chronicles: The First Mage,Nintendo 64,2001/03/14,53,7.9,H2O Interactive,Playing,7,47,Aidyn Chronicles: The First Mage,Nintendo 64,NA
234,Air Conflicts: Secret Wars,PlayStation 3,2011/11/15,51,7.3,Games Farm,Simulation,8,4,Air Conflicts: Secret Wars,PlayStation 3,NA
235,Air Conflicts: Secret Wars,Xbox 360,2011/09/28,61,NA,Games Farm,Simulation,14,NA,Air Conflicts: Secret Wars,Xbox 360,NA
236,Air Conflicts: Vietnam,PC,2013/10/02,43,2.9,"bitComposer Games, bitComposer",Action,9,28,Air Conflicts: Vietnam,PC,NA
237,Air Traffic Chaos,DS,2008/09/09,66,8.3,Sonic Powered,Strategy,8,4,Air Traffic Chaos,DS,NA
238,AiRace Speed,3DS,2013/09/19,68,7.5,QubicGames,Driving,12,8,AiRace Speed,3DS,NA
239,AiRace Xeno,3DS,2014/06/12,66,6.8,QubicGames,Driving,8,8,AiRace Xeno,3DS,NA
240,AirBlade,PlayStation 2,2002/01/28,70,6.1,Criterion Games,Sports,18,16,Airblade,PlayStation 2,NA
241,Airborne Assault: Highway to the Reich,PC,2003/12/10,81,6.2,Panther Games,Strategy,11,9,Airborne Assault: Highway to the Reich,PC,NA
242,Airborne Assault: Red Devils Over Arnhem,PC,2002/06/17,82,7.3,Panther Games,Strategy,8,6,Airborne Assault: Red Devils Over Arnhem,PC,NA
243,Airfix Dogfighter,PC,2000/01/14,75,7.7,Paradox Interactive,Simulation,7,42,Airfix Dogfighter,PC,NA
244,AirForce Delta Storm,Xbox,2001/11/14,61,7,KCE Studios,Simulation,21,8,AirForce Delta Storm,Xbox,NA
245,AirForce Delta Strike,PlayStation 2,2004/02/03,66,7,KCE Studios,Simulation,22,6,AirForce Delta Strike,PlayStation 2,NA
246,Akai Katana,Xbox 360,2012/05/15,75,8.1,Cave,Action,17,28,Akai Katana,Xbox 360,NA
247,Akaneiro: Demon Hunters,PC,2013/01/24,53,6.3,Spicy Horse,Playing,15,38,Akaneiro: Demon Hunters,PC,NA
248,Akaneiro: Demon Hunters,PC,2013/01/24,53,6.3,Spicy Horse,Playing,15,38,Akaneiro: Demon Hunters,PC,NA
249,Akiba's Beat,PlayStation 4,2017/05/16,55,6.9,Acquire,Action Adventure,33,40,Akiba's Beat,PlayStation 4,NA
250,Akiba's Trip: Undead & Undressed,PlayStation 3,2014/08/12,57,7.7,Acquire,Action Adventure,20,46,Akiba's Trip: Undead & Undressed,PlayStation 3,NA
251,Akiba's Trip: Undead & Undressed,PlayStation 4,2014/11/25,57,7,Acquire,Action Adventure,21,68,Akiba's Trip: Undead & Undressed,PlayStation 4,NA
252,Akiba's Trip: Undead & Undressed,PlayStation Vita,2014/08/12,64,7.3,Acquire,Action Adventure,17,75,Akiba's Trip: Undead & Undressed,PlayStation Vita,NA
253,Al Emmo and the Lost Dutchman's Mine,PC,2006/09/06,77,7.1,Himalaya Studios,Adventure,7,22,Al Emmo and the Lost Dutchman's Mine,PC,NA
254,Alan Wake,PC,2012/02/16,83,8,Remedy Entertainment,Action Adventure,30,2106,Alan Wake,PC,1800000
255,Alan Wake,Xbox 360,2010/05/18,83,8.2,Remedy Entertainment,Action Adventure,100,1433,Alan Wake,Xbox 360,NA
256,Alan Wake Remastered,PlayStation 5,2021/10/05,79,7.9,Remedy Entertainment,Action Adventure,43,194,Alan Wake Remastered,PlayStation 5,NA
257,Alan Wake Remastered,Xbox Series X,2021/10/05,80,7.9,Remedy Entertainment,Action Adventure,23,76,Alan Wake Remastered,Xbox Series X,NA
258,Alan Wake's American Nightmare,PC,2012/05/22,73,6.6,Remedy Entertainment,Action Adventure,15,431,Alan Wake's American Nightmare,PC,520000
259,Alekhine's Gun,PC,2016/03/11,40,4.7,Maximum Games,Historic,12,52,Alekhine's Gun,PC,NA
260,Alekhine's Gun,PlayStation 4,2016/03/01,36,3.8,"Maximum Games, Bigmoon Studios",Action Adventure,10,80,Alekhine's Gun,PlayStation 4,NA
261,Alex Kidd in Miracle World DX,PC,2021/06/22,67,7.7,Jankenteam,Action,10,9,Alex Kidd in Miracle World DX,PC,NA
262,Alex Kidd in Miracle World DX,PlayStation 4,2021/06/22,60,6.5,Jankenteam,Action,12,20,Alex Kidd in Miracle World DX,PlayStation 4,NA
263,Alex Kidd in Miracle World DX,Switch,2021/06/22,65,6.5,Jankenteam,Action,31,23,Alex Kidd in Miracle World DX,Switch,NA
264,Alex Rider: Stormbreaker,DS,2006/10/02,48,6,Altron,Action,11,11,Alex Rider: Stormbreaker,DS,NA
265,Alexander,PC,2004/11/23,56,8.2,GSC Game World,Strategy,16,49,Alexander,PC,NA
266,Alfred Hitchcock: Vertigo,PC,2021/12/16,61,7.7,Pendulo Studios,Action Adventure,13,26,Alfred Hitchcock – Vertigo,PC,NA
267,Alfred Hitchcock: Vertigo,PlayStation 5,2022/10/04,64,NA,Pendulo Studios,Action Adventure,8,NA,Alfred Hitchcock – Vertigo,PlayStation 5,NA
268,Alias,PlayStation 2,2004/04/05,64,7.7,Acclaim Studios Cheltenham,Action Adventure,31,12,Alias,PlayStation 2,NA
269,Alias,Xbox,2004/04/05,64,6,Acclaim Studios Cheltenham,Action Adventure,37,4,Alias,Xbox,NA
270,Alice: Madness Returns,PC,2011/06/14,75,8.4,Spicy Horse,Action Adventure,29,723,Alice: Madness Returns,PC,NA
271,Alice: Madness Returns,PlayStation 3,2011/06/14,70,8.2,Spicy Horse,Action Adventure,51,246,Alice: Madness Returns,PlayStation 3,NA
272,Alice: Madness Returns,Xbox 360,2011/06/14,70,8.2,Spicy Horse,Action Adventure,67,233,Alice: Madness Returns,Xbox 360,NA
273,Alien Breed 3: Descent,PC,2010/11/17,64,4.9,Team17,Action,15,36,Alien Breed 3: Descent,PC,NA
274,Alien Breed: Impact,PC,2010/06/03,64,6,Team17,Action Adventure,12,63,Alien Breed: Impact,PC,2.00E+05
275,Alien Front Online,Dreamcast,2001/08/09,76,7.7,Sega,Action,11,7,Alien Front Online,Dreamcast,NA
276,Alien Hominid,GameCube,2004/11/23,78,8.3,The Behemoth,Action,28,19,Alien Hominid,GameCube,NA
277,Alien Hominid,PlayStation 2,2004/11/21,78,8.4,The Behemoth,Action,47,20,Alien Hominid,PlayStation 2,NA
278,Alien: Isolation,PC,2014/10/06,81,8.5,Creative Assembly,Action Adventure,41,2240,Alien: Isolation,PC,NA
279,Alien: Isolation,PlayStation 4,2014/10/07,79,8.4,Creative Assembly,Action Adventure,50,1381,Alien: Isolation,PlayStation 4,NA
280,Alien: Isolation,Switch,2019/12/05,83,8.5,"Creative Assembly, Feral Interactive",Action Adventure,27,117,Alien: Isolation,Switch,NA
281,Alien: Isolation,Xbox One,2014/10/07,78,8.2,Creative Assembly,Action Adventure,24,492,Alien: Isolation,Xbox One,NA
282,Alien Rage,PC,2013/09/24,52,6.7,CI Games,Action,27,177,Alien Rage,PC,NA
283,Alien Rage,Xbox 360,2013/10/18,46,7.6,CI Games,Action,10,37,Alien Rage,Xbox 360,NA
284,Alien Resurrection,PlayStation,2000/10/10,61,7.5,Argonaut Games,Action,12,30,Alien Resurrection,PlayStation,250000
285,Alien Shooter: Vengeance,PC,2007/02/16,67,7.9,Sigma Team,Action,17,62,Alien Shooter: Vengeance,PC,NA
286,Alien Spidy,Xbox 360,2013/03/20,55,4.6,Enigma Software Productions,Action,19,13,Alien Spidy,Xbox 360,NA
287,Alien Swarm,PC,2010/07/19,77,8.2,Valve Software,Action,11,453,Alien Swarm,PC,NA
288,Alien Syndrome,Wii,2007/07/24,48,7.3,Totally Games,Playing,24,26,Alien Syndrome,Wii,NA
289,Alienation,PlayStation 4,2016/04/26,79,7.9,Housemarque,Fi,63,226,Alienation,PlayStation 4,NA
290,Aliens: Colonial Marines,PC,2013/02/11,45,3.6,Gearbox Software,Action,40,1238,Aliens: Colonial Marines,PC,460000
291,Aliens: Colonial Marines,PlayStation 3,2013/02/12,43,3.7,Gearbox Software,Action,25,339,Aliens: Colonial Marines,PlayStation 3,NA
292,Aliens: Colonial Marines,Xbox 360,2013/02/12,48,3.9,Gearbox Software,Action,47,468,Aliens: Colonial Marines,Xbox 360,NA
293,Aliens: Fireteam Elite,PC,2021/08/24,69,5.8,Cold Iron Studios,Action,35,94,Aliens: Fireteam Elite,PC,NA
294,Aliens: Fireteam Elite,PlayStation 5,2021/08/24,67,6.4,Cold Iron Studios,Action,26,52,Aliens: Fireteam Elite,PlayStation 5,NA
295,Aliens: Fireteam Elite,Xbox Series X,2021/08/24,70,7,Cold Iron Studios,Action,20,45,Aliens: Fireteam Elite,Xbox Series X,NA
296,Aliens in the Attic,DS,2009/08/04,58,6.7,Engine Software,Action Adventure,7,7,Aliens in the Attic,DS,NA
297,Aliens: Infestation,DS,2011/10/11,76,8.1,"Gearbox Software, WayForward",Action,43,36,Aliens: Infestation,DS,NA
298,Aliens Versus Predator 2,PC,2001/10/31,85,8.7,Monolith Productions,Action,27,223,Aliens versus Predator 2,PC,NA
299,Aliens Versus Predator: Extinction,PlayStation 2,2003/07/30,66,8.5,Zono Inc.,Strategy,17,34,Aliens versus Predator: Extinction,PlayStation 2,NA
300,Aliens Versus Predator: Extinction,Xbox,2003/07/30,64,7.2,Zono Inc.,Strategy,19,24,Aliens versus Predator: Extinction,Xbox,NA
301,Aliens vs. Predator,PC,2010/02/16,68,7.4,Rebellion,Action,35,1106,Aliens vs Predator,PC,1230000
302,Aliens vs. Predator,PlayStation 3,2010/02/16,65,7.5,Rebellion,Action,57,203,Aliens vs Predator,PlayStation 3,NA
303,Aliens vs. Predator,Xbox 360,2010/02/16,64,7.5,Rebellion,Action,64,275,Aliens vs Predator,Xbox 360,NA
304,All Zombies Must Die!,PlayStation 3,2011/12/27,67,4.6,Doublesix,Action,20,15,All Zombies Must Die!,PlayStation 3,NA
305,All Zombies Must Die!,Xbox 360,2011/12/28,60,5.1,Doublesix,Action,27,14,All Zombies Must Die!,Xbox 360,NA
306,Allegiance,PC,2000/03/31,86,7.5,Microsoft Game Studios,Simulation,17,18,Allegiance,PC,NA
307,All-Pro Football 2K8,PlayStation 3,2007/07/16,73,7.3,NA,NA,NA,NA,All-Pro Football 2K8,PlayStation 3,NA
308,All-Pro Football 2K8,Xbox 360,2007/07/16,75,7,Visual Concepts,Sports,22,59,All-Pro Football 2K8,Xbox 360,NA
309,All-Star Baseball 2002,GameCube,2001/11/17,66,6.3,Acclaim,Sports,17,8,All-Star Baseball 2002,GameCube,NA
310,All-Star Baseball 2002,PlayStation 2,2001/03/12,77,7.6,Acclaim Studios Austin,Sports,16,8,All-Star Baseball 2002,PlayStation 2,NA
311,All-Star Baseball 2003,GameCube,2002/02/25,83,8,Acclaim,Sports,16,6,All-Star Baseball 2003,GameCube,NA
312,All-Star Baseball 2003,PlayStation 2,2002/02/26,81,8.3,Acclaim Studios Austin,Sports,15,15,All-Star Baseball 2003,PlayStation 2,NA
313,All-Star Baseball 2003,Xbox,2002/02/25,79,7.3,Acclaim,Sports,15,8,All-Star Baseball 2003,Xbox,NA
314,All-Star Baseball 2004,GameCube,2003/02/23,80,8.2,Acclaim,Sports,14,6,All-Star Baseball 2004,GameCube,NA
315,All-Star Baseball 2004,PlayStation 2,2003/03/01,78,7.5,Acclaim Studios Austin,Sports,19,11,All-Star Baseball 2004,PlayStation 2,NA
316,All-Star Baseball 2004,Xbox,2003/02/23,74,7.4,Acclaim,Sports,20,8,All-Star Baseball 2004,Xbox,NA
317,All-Star Baseball 2005,PlayStation 2,2004/04/08,72,8.6,Acclaim,Sports,13,21,All-Star Baseball 2005,PlayStation 2,NA
318,All-Star Baseball 2005,Xbox,2004/03/23,75,8.2,Acclaim,Sports,31,14,All-Star Baseball 2005,Xbox,NA
319,All-Star Fruit Racing,PlayStation 4,2018/08/21,60,4.4,"3DClouds.it, 3DClouds",Racing,10,12,All-Star Fruit Racing,PlayStation 4,NA
320,All-Star Fruit Racing,Switch,2018/08/21,63,3.3,"3DClouds.it, 3DClouds",Racing,11,12,All-Star Fruit Racing,Switch,NA
321,Alone in the Dark,PlayStation 2,2008/06/23,47,5.1,Hydravision,Action Adventure,10,36,Alone in the Dark,PlayStation 2,NA
322,Alone in the Dark,Wii,2008/06/23,39,4.5,Hydravision,Action Adventure,10,35,Alone In The Dark,Wii,NA
323,Alone in the Dark,Xbox 360,2008/06/23,58,5.5,Eden Studios,Action Adventure,53,173,Alone in the Dark,Xbox 360,NA
324,Alone in the Dark: Illumination,PC,2015/06/11,19,1.3,Pure FPS,Horror,12,139,Alone in the Dark: Illumination,PC,NA
325,Alone in the Dark: Inferno,PlayStation 3,2008/11/18,69,5.6,Eden Studios,Action Adventure,25,69,Alone in the Dark: Inferno,PlayStation 3,NA
326,Alone in the Dark: The New Nightmare,Dreamcast,2001/09/24,75,7.4,Darkworks,Action Adventure,11,13,Alone in the Dark: The New Nightmare,Dreamcast,NA
327,Alone in the Dark: The New Nightmare,PC,2001/06/25,66,7.8,NA,NA,NA,NA,Alone in the Dark: The New Nightmare,PC,NA
328,Alone in the Dark: The New Nightmare,PlayStation,2001/06/18,77,8.3,Darkworks,Action Adventure,15,74,Alone in the Dark: The New Nightmare,PlayStation,NA
329,Alone in the Dark: The New Nightmare,PlayStation,2001/06/18,77,8.3,Darkworks,Action Adventure,15,74,Alone in the Dark: The New Nightmare,PlayStation,NA
330,Alone With You,PlayStation 4,2016/08/23,72,6.3,Benjamin Rivers,Adventure,18,16,Alone With You,PlayStation 4,NA
331,Alpha Black Zero: Intrepid Protocol,PC,2004/09/02,51,6.4,Khaeon,Action,18,5,Alpha Black Zero: Intrepid Protocol,PC,NA
332,Alpha Prime,PC,2007/05/01,59,6,Black Element,Action,19,122,Alpha Prime,PC,NA
333,Alpha Protocol,PC,2010/06/01,72,7.5,Obsidian Entertainment,Playing,25,597,Alpha Protocol,PC,NA
334,Alpha Protocol,PlayStation 3,2010/06/01,64,7,Obsidian Entertainment,Playing,49,129,Alpha Protocol,PlayStation 3,NA
335,Alpha Protocol,Xbox 360,2010/06/01,63,7.2,Obsidian Entertainment,Playing,68,218,Alpha Protocol,Xbox 360,NA
336,Alter Echo,PlayStation 2,2003/08/19,62,7,NA,NA,NA,NA,Alter Echo,PlayStation 2,NA
337,Alter Echo,Xbox,2003/08/19,62,7.5,Outrage Games,Action,24,4,Alter Echo,Xbox,NA
338,Altered Beast: Guardian of the Realms,Game Boy Advance,2002/11/23,63,5.8,3d6 Games,Action,13,5,Altered Beast: Guardian of the Realms,Game Boy Advance,NA
339,Alundra,PlayStation,1997/12/31,86,8.6,Matrix Software,Playing,9,94,Alundra,PlayStation,NA
340,Alundra,PlayStation,1997/12/31,86,8.6,Matrix Software,Playing,9,94,Alundra,PlayStation,NA
341,Alwa's Legacy,Switch,2020/09/29,80,7.8,Elden Pixels,Action,15,12,Alwa's Legacy,Switch,NA
342,Always Sometimes Monsters,PC,2014/05/21,73,7.2,Vagabond Dog,General,26,82,Always Sometimes Monsters,PC,210000
343,Amazing Island,GameCube,2004/08/25,59,7,Hitmaker,Strategy,22,10,Amazing Island,GameCube,NA
344,American Conquest: Divided Nation,PC,2006/03/27,53,7,Revolution of Strategy,Strategy,16,11,American Conquest: Divided Nation,PC,NA
345,American Idol,PlayStation 2,2003/11/11,41,4.8,Hothouse Creations,Miscellaneous,14,13,American Idol,PlayStation 2,NA
346,American McGee Presents Bad Day LA,PC,2006/09/06,28,6.9,Enlight Software,Action Adventure,24,96,American McGee presents Bad Day LA,PC,NA
347,American McGee's Alice,PC,2000/12/06,85,7.9,Rogue Entertainment,Action Adventure,34,229,American McGee's Alice,PC,1500000
348,American Truck Simulator,PC,2016/02/02,76,7.2,SCS Software,Simulation,31,300,American Truck Simulator,PC,NA
349,America's Army: Rise of a Soldier,Xbox,2005/11/17,70,7.4,Secret Level,Action,19,21,America's Army: Rise of a Soldier,Xbox,NA
350,America's Army: True Soldiers,Xbox 360,2007/11/15,43,6.7,Red Storm Entertainment,Action,11,55,America's Army: True Soldiers,Xbox 360,NA
351,Amnesia: A Machine for Pigs,PC,2013/09/10,72,5.9,Frictional Games,Horror,59,956,Amnesia: A Machine for Pigs,PC,NA
352,Amnesia Collection,PlayStation 4,2016/11/22,78,7.3,Frictional Games,Miscellaneous,27,103,Amnesia: Collection,PlayStation 4,NA
353,Amnesia Collection,Switch,2019/09/12,76,7.3,Frictional Games,Miscellaneous,7,15,Amnesia: Collection,Switch,NA
354,Amnesia: Memories,PlayStation Vita,2015/08/25,72,7.1,Idea Factory,Adventure,8,28,Amnesia: Memories,PlayStation Vita,NA
355,Amnesia: Rebirth,PC,2020/10/20,80,6.3,Frictional Games,Action Adventure,54,227,Amnesia: Rebirth,PC,NA
356,Amnesia: Rebirth,PlayStation 4,2020/10/20,75,6.3,Frictional Games,Action Adventure,31,50,Amnesia: Rebirth,PlayStation 4,NA
357,Amnesia: The Dark Descent,PC,2010/09/08,85,8.6,Frictional Games,Action Adventure,44,1580,Amnesia: The Dark Descent,PC,NA
358,Among the Sleep,PC,2014/05/29,66,7.4,Krillbite Studio,Modern,40,245,Among The Sleep,PC,190000
359,Among the Sleep,PlayStation 4,2016/07/26,66,6.6,Krillbite Studio,Adventure,15,51,Among The Sleep,PlayStation 4,NA
360,Among Us,PC,2018/11/16,85,6.8,Innersloth,Action Adventure,9,284,Among Us,PC,NA
361,Among Us,Switch,2020/12/15,79,6.5,Innersloth,Action Adventure,9,33,Among Us,Switch,NA
362,Amped 2,Xbox,2003/10/28,80,7.7,Indie Built,Sports,34,22,Amped 2,Xbox,NA
363,Amped 3,Xbox 360,2005/11/16,72,7.3,2K Sports,Sports,49,39,Amped 3,Xbox 360,NA
364,Amped: Freestyle Snowboarding,Xbox,2001/11/19,78,8,Indie Built,Sports,30,24,Amped: Freestyle Snowboarding,Xbox,NA
365,Amplitude,PlayStation 2,2003/03/24,86,8.5,Harmonix Music Systems,Miscellaneous,35,28,Amplitude,PlayStation 2,NA
366,Anachronox,PC,2001/06/27,77,8,Ion Storm,Playing,18,91,Anachronox,PC,NA
367,Anarchy Online,PC,2001/06/26,72,7.3,Funcom,Playing,11,46,Anarchy Online,PC,NA
368,Anarchy Online: Alien Invasion,PC,2004/08/31,73,6.9,NA,NA,NA,NA,Anarchy Online: Alien Invasion,PC,NA
369,Anarchy Online: Shadowlands,PC,2003/09/08,85,8.4,Funcom,Playing,15,25,Anarchy Online: Shadowlands,PC,NA
370,Anarchy Reigns,PlayStation 3,2013/01/08,71,8.1,PlatinumGames,Action,35,119,Anarchy Reigns,PlayStation 3,NA
371,Anarchy Reigns,Xbox 360,2013/01/08,73,8,PlatinumGames,Action,38,117,Anarchy Reigns,Xbox 360,NA
372,Ancestors Legacy,PC,2018/05/22,77,7.3,Destructive Creations,Strategy,22,124,Ancestors Legacy,PC,NA
373,Ancestors Legacy,PlayStation 4,2019/08/13,74,7,Destructive Creations,Strategy,12,24,Ancestors Legacy,PlayStation 4,NA
374,Ancestors: The Humankind Odyssey,PC,2019/08/27,64,5.8,Panache Digital Games,Action Adventure,71,277,Ancestors: The Humankind Odyssey,PC,NA
375,Ancestors: The Humankind Odyssey,PlayStation 4,2019/12/06,70,6,Panache Digital Games,Action Adventure,16,65,Ancestors: The Humankind Odyssey,PlayStation 4,NA
376,Ancestors: The Humankind Odyssey,Xbox One,2019/12/06,72,5.3,Panache Digital Games,Action Adventure,10,21,Ancestors: The Humankind Odyssey,Xbox One,NA
377,Ancient Space,PC,2014/09/23,68,7.6,CreativeForge Games,Strategy,17,56,Ancient Space,PC,NA
378,Ancient Wars: Sparta,PC,2007/04/24,59,6.9,WorldForge,Strategy,21,24,Ancient Wars: Sparta,PC,NA
379,And 1 Streetball,PlayStation 2,2006/06/06,51,8.6,Black Ops Entertainment,Sports,29,30,And1 Streetball,PlayStation 2,NA
380,And 1 Streetball,Xbox,2006/06/06,46,7.5,Black Ops Entertainment,Sports,22,14,And1 Streetball,Xbox,NA
381,And Yet It Moves,PC,2009/04/02,75,6.2,Broken Rules,Action,10,115,And Yet It Moves,PC,320000
382,Angry Birds Trilogy,3DS,2012/09/25,62,5.1,Exient Entertainment,Action,7,28,Angry Birds Trilogy,3DS,NA
383,Angry Birds Trilogy,3DS,2012/09/25,62,5.1,Exient Entertainment,Action,7,28,Angry Birds Trilogy,3DS,NA
384,Angry Birds Trilogy,PlayStation 3,2012/09/25,66,4.1,"Rovio Mobile, Rovio Entertainment",Action,8,22,Angry Birds Trilogy,PlayStation 3,NA
385,Angry Birds Trilogy,Xbox 360,2012/09/25,63,4.1,"Rovio Mobile, Rovio Entertainment",Action,13,32,Angry Birds Trilogy,Xbox 360,NA
